,Unnamed: 0,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SalePrice,SalePrice_norm,YesPool,Yes2F,YesGarage,YesBsmt,YesFireplace,TotalLvgSF,TotalQuality,TotalSF,TotalBath,TotalPorchSF,TotalLvgSF_Qual,TotalCondQual
1771,1771,4.300278327162467,RL,31.188030996955913,18.73420177433697,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4.670325952935469,8.035349880737368e+51,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,150.11682781750093,Unf,0.0,42.58093710126359,912.0,GasA,TA,N,SBrkr,7.777107557084629,0.0,0.0,8.411964341109059,0.0,0.0,1,0.0,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,WD ,124000.0,11.728036844587177,0,0,0,1,0,45.79753014169391,47.79991882183636,13.27020405778193,1.0,0.0,115.30710040363853,30
1772,1772,4.300278327162467,RL,31.188030996955913,20.070671891307683,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4.670325952935469,7.585947719968515e+51,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,18.785359677304434,TA,TA,CBlock,Gd,TA,No,ALQ,251.15852396695297,Unf,0.0,21.89578259652438,1392.0,GasA,TA,Y,SBrkr,8.328368594614162,0.0,0.0,9.054582236264238,0.9953655835411324,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,1.8970859567358926,Mod,0.9003031951550163,Gd,Detchd,1.0784476525252706e+124,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,16.748491206850016,0.0,0.0,5,2010,WD ,121500.0,11.70766954176274,0,0,1,1,1,54.50231226911006,47.79991882183636,14.960441802236485,2.5,26.843039080724193,136.16175417825684,30
1773,1773,7.619390373009556,RL,31.501142612173403,20.437840000493278,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,3.9844166875627045,7.585947719968515e+51,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,132.87008085733984,1824.0,GasA,Fa,Y,FuseA,8.685477012919703,0.0,0.0,9.474024957055146,0.0,0.0,2,0.0,5,1.248528863524039,TA,2.4784511538138516,Typ,0.0,None,Detchd,1.09966629623183e+124,Unf,2.0,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2008,WD ,146000.0,11.891361900690471,0,0,1,1,0,60.8715459596331,40.801625121993396,13.745504479620747,2.0,0.0,145.8357533667353,25
1774,1774,6.607841250151849,RL,31.188030996955913,20.358482470723818,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9844166875627045,1.0768615697996912e+52,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,153.3469737289881,Unf,0.0,42.293505945885606,928.0,GasA,Ex,Y,SBrkr,7.799602688771081,1090.5970886596956,0.0,9.473167010980832,0.9953655835411324,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.470657066320672e+124,RFn,2.0,626.0,TA,TA,Y,49.69270527455754,9.210374012650696,0.0,0.0,0.0,0.0,9.557334111688135,5,2008,WD ,235000.0,12.367340793126294,0,1,1,1,0,54.236563468259625,55.278932360191156,14.704359882180682,3.5,47.7086191442243,140.23330869212654,35
1775,1775,8.394950966035468,RM,20.812924646290007,16.112232448274543,IR1,HLS,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,3.9844166875627045,1.1121075012003155e+52,2005,Hip,CompShg,CemntBd,CmentBd,Stone,19.077576818845355,Gd,TA,PConc,Ex,TA,Gd,GLQ,287.12391231233727,Unf,0.0,10.919457690093967,1594.0,GasA,Ex,Y,SBrkr,8.549373489315922,0.0,0.0,9.31387271135066,0.9953655835411324,0.7085884032361374,2,0.0,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.9003031951550163,Gd,Attchd,2.6662930628567656e+124,Fin,2.0,525.0,TA,TA,Y,37.54828198806395,11.360659257783258,0.0,0.0,21.731613471391167,0.0,0.0,12,2006,WD ,300000.0,12.61153775363834,0,0,1,1,1,57.9934497351096,63.230894946193615,15.529608606187411,3.5,61.37002531516009,154.28629134689845,40
1776,1776,9.221581512008164,RM,11.766939648265808,13.91366900253738,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,5.336695698030829,8.440307410156834e+51,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,65.16242410637138,546.0,GasA,Gd,Y,SBrkr,7.120382819502862,654.3500718135538,0.0,8.683693782099555,0.0,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD ,90500.0,11.413105129688015,0,1,0,1,0,43.804157719434464,47.79991882183636,12.250482263970028,1.5,0.0,110.52268943149535,28
1777,1777,7.619390373009556,RL,30.87381440605546,20.64757244628164,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,3.9844166875627045,8.10155207759172e+51,1965,Gable,CompShg,HdBoard,HdBoard,BrkFace,14.720898296257614,TA,TA,CBlock,TA,TA,No,LwQ,70.6811190823749,Unf,0.0,118.2975903370396,1728.0,GasA,TA,Y,SBrkr,8.613746019159054,0.0,0.0,9.389574812348748,0.0,0.0,2,0.0,6,1.248528863524039,TA,2.5890144923758043,Typ,0.0,None,Detchd,1.9266092194607197e+124,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,2008,WD ,142600.0,11.867798786962332,0,0,1,1,0,59.54294652796635,40.801625121993396,13.962731549288659,2.0,0.0,142.7766757861453,25
1778,1778,4.300278327162467,RL,28.64171138541619,19.502183423379186,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9844166875627045,1.0943514451638936e+52,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.852132574048799,Gd,TA,PConc,Gd,TA,No,GLQ,174.00902168780974,Unf,0.0,80.82404317494677,1573.0,GasA,Ex,Y,SBrkr,8.489416731593618,0.0,0.0,9.243435762955842,0.9953655835411324,0.0,2,0.0,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.5666605590896075e+124,RFn,2.0,544.0,TA,TA,Y,0.0,13.362532987201954,0.0,0.0,0.0,0.0,0.0,3,2009,WD ,227000.0,12.332705296463539,0,0,1,1,0,57.29950295959979,55.278932360191156,14.541540202056373,3.0,22.31748991045067,147.80821851542436,35
1779,1779,7.619390373009556,RL,29.605515274360933,18.792412475391085,IR1,HLS,Corner,Gtl,Crawfor,Norm,Norm,Duplex,2.5Unf,7,4.670325952935469,6.590735207042309e+51,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,74.03768475392779,Unf,0.0,73.84334912055087,920.0,GasA,Ex,Y,SBrkr,8.176729365270754,1527.711937545698,0.0,9.959146021710431,0.0,0.0,2,1.0684050848584057,5,1.248528863524039,TA,2.8717623926853437,Typ,1.6788875934502334,Gd,Detchd,7.73183701689151e+123,Unf,2.0,400.0,TA,TA,Y,0.0,0.0,8.430799158346526,0.0,0.0,0.0,0.0,7,2009,WD ,205000.0,12.230765258120543,0,1,1,1,1,59.147015878281955,63.230894946193615,14.998331746084268,2.5,19.07851419461218,157.22613030302082,42
1780,1780,4.300278327162467,RL,30.558474127599617,21.776744844066954,IR2,Lvl,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,3.9844166875627045,1.0682152822677164e+52,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,17.66294291753898,Gd,TA,PConc,Gd,TA,Gd,GLQ,194.10172571029912,Unf,0.0,56.20754799050731,1341.0,GasA,Ex,Y,SBrkr,8.279344784836429,0.0,0.0,8.997194312836001,0.9953655835411324,0.0,1,1.0684050848584057,1,0.7509514583083404,Gd,1.8970859567358926,Typ,0.9003031951550163,TA,Attchd,2.4239757884836553e+124,RFn,2.0,482.0,TA,TA,Y,57.93577677044367,14.482879512395318,0.0,0.0,0.0,0.0,0.0,1,2007,WD ,246900.0,12.416738675333269,0,0,1,1,1,53.6745746546113,63.230894946193615,14.398992592703005,2.5,59.94123050261674,143.27109561461666,40
1781,1781,6.981540182990563,C (all),26.347109173140986,17.210118634761063,Reg,Lvl,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,5.336695698030829,4.51484962396517e+51,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,Stone,Po,Fa,No,Unf,0.0,Unf,0.0,32.683085186473114,173.0,GasA,Ex,N,SBrkr,7.647728531102967,641.9669586222108,0.0,9.019939884064938,0.0,0.0,1,0.0,2,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Detchd,3.1589493652270925e+123,Unf,1.0,185.0,Fa,TA,Y,0.0,17.623902307366425,0.0,0.0,0.0,0.0,0.0,7,2008,WD ,89000.0,11.396391648714275,0,1,1,1,0,42.62904470303864,47.79991882183636,12.878312643215763,1.0,31.843460143595273,107.7005601652297,28
1782,1782,6.182484906958001,RL,35.478644848307596,20.22540937300397,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3.9844166875627045,7.042743272843966e+51,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,78.29700426642515,744.0,GasA,Ex,N,FuseF,7.59519336172714,386.43623336392733,0.0,8.722125204573342,0.0,0.0,1,0.0,2,0.7509514583083404,Fa,1.8970859567358926,Typ,0.0,None,Detchd,1.0576279065601711e+124,Unf,2.0,480.0,TA,Fa,P,0.0,0.0,0.0,0.0,22.097732724799503,0.0,0.0,6,2010,WD ,64000.0,11.066638362341811,0,1,1,1,0,46.2098568520133,34.29264553707112,12.321626642439737,1.0,37.85298473604313,107.45340050164538,20
1783,1783,8.394950966035468,RL,19.351440741661445,16.14196870361562,IR1,Lvl,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,3.9844166875627045,9.01008042557672e+51,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,151.48001577808066,Rec,11.027277971471186,14.767299632740302,1226.0,GasA,TA,Y,SBrkr,8.16187530823999,0.0,0.0,8.859873102049995,0.9953655835411324,0.0,1,0.0,1,0.7509514583083404,Gd,1.6940883969616136,Typ,0.9003031951550163,TA,Attchd,1.620305020393004e+124,Fin,2.0,484.0,TA,TA,Y,38.55920299287385,12.136975405978168,0.0,0.0,0.0,0.0,0.0,7,2006,WD ,170000.0,12.0435537160324,0,0,1,1,1,51.735088263567064,63.230894946193615,14.59836173057988,2.0,42.79457553780756,138.3198335163841,40
1784,1784,6.607841250151849,RL,40.74119379975473,20.88524183894632,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,3.9844166875627045,1.148433322872524e+52,2009,Hip,CompShg,VinylSd,VinylSd,Stone,27.92383178474519,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,128.97710466912866,1734.0,GasA,Ex,Y,SBrkr,8.618340171275152,1334.538541733257,0.0,10.165826393095259,0.0,0.0,3,1.0684050848584057,4,0.7509514583083404,Ex,2.78441643125675,Typ,0.9003031951550163,Gd,BuiltIn,2.9321381271833726e+124,RFn,3.0,1020.0,TA,TA,Y,19.97726242681378,20.759086981516738,0.0,0.0,24.31342959303244,0.0,0.0,1,2009,New,582933.0,13.275827535915461,0,1,1,1,1,66.63885606975401,71.64872528404014,15.109770690251636,3.5,70.24073330942088,181.4768655289743,45
1785,1785,5.082395977894405,RM,22.94174135291934,17.666270897745743,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,4.670325952935469,5.815638603098503e+51,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,105.28758444209993,Unf,0.0,75.90222511537141,1103.0,GasA,Gd,Y,SBrkr,8.023880540800619,0.0,0.0,8.698901046572566,0.0,0.0,1,0.0,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.9003031951550163,Gd,Detchd,1.558977788515842e+124,Unf,2.0,440.0,TA,TA,Y,44.94810286105534,17.40334172193138,0.0,0.0,0.0,0.0,0.0,7,2006,WD ,110500.0,11.612770799939945,0,0,1,1,1,49.53396148984082,55.278932360191156,13.162154319758345,1.0,55.28311775518917,128.58961653761622,36
1786,1786,4.300278327162467,RL,32.74289477233138,18.836145368769316,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,4.670325952935469,7.775581709849393e+51,1960,Hip,CompShg,HdBoard,HdBoard,Stone,19.64612016574411,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,102.77610357397816,1179.0,GasA,Gd,Y,SBrkr,8.110787153458784,0.0,0.0,8.800235097093985,0.0,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Min2,0.0,None,Attchd,1.1433301443525823e+124,Fin,2.0,622.0,TA,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD ,110000.0,11.608235644774554,0,0,1,1,0,50.91059479081064,55.278932360191156,12.46671147378038,1.0,0.0,131.9999738662961,36
1787,1787,4.300278327162467,RL,22.94174135291934,19.340195984303826,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6.621763638534638,6.984693149694882e+51,2008,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,Ex,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,75.39123706055923,698.0,GasA,Ex,Y,SBrkr,7.433129742929727,0.0,0.0,8.01398999025484,0.0,0.7085884032361374,1,0.0,2,0.7509514583083404,TA,1.6940883969616136,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,Y,0.0,22.51882755740205,0.0,0.0,0.0,0.0,0.0,6,2009,WD ,118000.0,11.6784399034478,0,0,0,1,0,40.99238168597307,71.64872528404014,11.035999721005187,1.5,43.80183327626047,114.12067464202809,45
1788,1788,6.607841250151849,RL,34.27225550793562,19.813882343208135,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,7,3.9844166875627045,1.1031959655434291e+52,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,23.536865513972945,Gd,TA,PConc,Gd,TA,No,GLQ,186.4457467675395,Unf,0.0,27.71497163732859,998.0,GasA,Ex,Y,SBrkr,7.904189613536465,1273.7207740718168,0.0,9.654336484115934,0.9953655835411324,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.35700115516981,Typ,0.9003031951550163,Gd,BuiltIn,2.6160149597147566e+124,RFn,3.0,871.0,TA,TA,Y,70.56614792444111,12.349787525771237,0.0,0.0,0.0,0.0,0.0,8,2008,WD ,284000.0,12.556729517143346,0,1,1,1,1,56.53207861203173,55.278932360191156,15.211348337509548,3.5,66.6825960108029,145.91094712010013,35
1789,1789,6.607841250151849,RL,29.605515274360933,19.275068566473553,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,4.670325952935469,7.904464911270063e+51,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,24.48009218581961,TA,TA,CBlock,TA,TA,No,Rec,89.65134447214963,Unf,0.0,64.66432499030967,858.0,GasA,Ex,Y,SBrkr,7.698281847629928,1044.0239505526788,0.0,9.378710105309452,0.0,0.0,1,1.0684050848584057,4,0.7509514583083404,TA,2.35700115516981,Typ,0.9003031951550163,Gd,Attchd,1.188680546270238e+124,Fin,2.0,490.0,TA,TA,Y,0.0,14.482879512395318,0.0,0.0,18.97835449650079,0.0,0.0,3,2008,WD ,171000.0,12.049418835484795,0,1,1,1,1,52.77700520233391,55.278932360191156,14.079467829757684,1.5,44.37162926771678,136.62126321952974,36
1790,1790,6.607841250151849,RL,37.55594088615198,19.814988667356868,IR1,Lvl,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,3.9844166875627045,1.1121075012003155e+52,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,83.83209643796734,835.0,GasA,Ex,Y,SBrkr,7.7176853446408415,1148.5896884098431,0.0,9.463700301045128,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.35700115516981,Typ,0.0,None,BuiltIn,2.6662930628567656e+124,RFn,2.0,478.0,TA,TA,Y,41.13153207844713,15.096982071844794,0.0,0.0,0.0,0.0,0.0,1,2009,WD ,193000.0,12.170445467887022,0,1,1,1,0,53.38614312212285,55.278932360191156,13.725538881295321,2.5,48.92652853215322,138.12892462936455,35
1791,1791,4.300278327162467,RL,31.188030996955913,19.95015280593258,IR2,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4.670325952935469,8.864348729526686e+51,2003,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,LwQ,220.58490173711056,Unf,0.0,0.0,1090.0,GasA,TA,Y,SBrkr,8.1096790323065,0.0,0.0,8.798942089642905,0.9953655835411324,0.0,1,1.0684050848584057,3,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Attchd,1.558977788515842e+124,Unf,2.0,502.0,TA,TA,Y,0.0,10.277276715096662,0.0,0.0,16.071599535298017,0.0,0.0,6,2007,WD ,135000.0,11.813030057420569,0,0,1,1,0,50.102239727234796,47.79991882183636,14.415566457923852,2.5,33.359752252470884,125.62761096505974,30
1792,1792,6.981540182990563,RL,24.323602809224145,19.33773989241247,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5.986440105030452,5.530243396019733e+51,1950,Gable,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,82.81805104890296,818.0,GasA,TA,Y,SBrkr,7.636755596027053,993.7512891621667,0.0,9.304399425927723,0.0,0.0,1,1.0684050848584057,4,0.7509514583083404,Gd,2.222184992560414,Typ,0.9003031951550163,Gd,Detchd,5.105106717330196e+123,Unf,1.0,288.0,Fa,TA,N,0.0,0.0,14.480576291490747,0.0,0.0,0.0,0.0,9,2006,WD ,167000.0,12.025749091398893,0,1,1,1,1,51.75242005531836,80.52592713198611,13.418951542289706,1.5,45.4991363901536,146.35148828031333,56
1793,1793,4.300278327162467,RM,26.347109173140986,18.331914679938297,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,3.9844166875627045,7.160203734579833e+51,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,67.26750017719768,576.0,GasA,Ex,Y,SBrkr,7.707272165334926,0.0,0.0,8.330978885625344,0.0,0.0,1,0.0,2,0.7509514583083404,TA,1.8970859567358926,Typ,0.0,None,Detchd,9.78193817987959e+123,RFn,1.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,18.552933885174706,0.0,0.0,8,2006,COD,105000.0,11.561715629139659,0,0,1,1,0,41.52449213888398,34.29264553707112,11.604902766994549,1.0,30.461398010422272,97.04063783262751,20
1794,1794,4.300278327162467,RL,32.12412303520819,19.67876871565748,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9844166875627045,1.0682152822677164e+52,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.932158526929513,Gd,TA,PConc,Gd,TA,Av,ALQ,231.13661649075584,Unf,0.0,56.20754799050731,1588.0,GasA,Ex,Y,SBrkr,8.501951958241417,0.0,0.0,9.258156334405758,0.0,0.0,2,0.0,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.4239757884836553e+124,RFn,2.0,472.0,TA,TA,Y,43.440497674934775,8.168416944435315,0.0,0.0,0.0,0.0,0.0,8,2006,WD ,214000.0,12.273731294003987,0,0,1,1,0,57.52232908424181,55.278932360191156,15.026501255951189,2.0,41.92055413878981,148.35902445389786,35
1795,1795,6.607841250151849,RL,31.188030996955913,20.682611056127406,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,3.9844166875627045,1.1121075012003155e+52,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.982003609865833,Gd,TA,PConc,Gd,TA,No,GLQ,206.21404882918242,Unf,0.0,56.20754799050731,1420.0,GasA,Ex,Y,SBrkr,8.360100748467705,582.6395748688643,0.0,9.549485446719626,0.9953655835411324,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.4784511538138516,Typ,0.9003031951550163,TA,BuiltIn,2.6662930628567656e+124,RFn,3.0,746.0,TA,TA,Y,45.32127608586523,17.913523951864867,0.0,0.0,0.0,0.0,0.0,2,2006,WD ,279000.0,12.538967060803502,0,1,1,1,1,58.675257805472896,63.230894946193615,15.206890974574204,3.5,56.40583462973955,156.02397879165704,40
1796,1796,7.315959199956679,RL,33.05074371115936,19.778710236232573,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,4.670325952935469,8.792314794757312e+51,2000,Gable,CompShg,Plywood,Plywood,BrkFace,21.82297381613392,TA,TA,CBlock,TA,Fa,No,ALQ,133.37467734368033,Unf,0.0,27.06752690584912,675.0,GasA,TA,Y,SBrkr,8.030947731770645,928.5220165970441,0.0,9.517204368905325,0.0,0.0,3,0.0,3,0.7509514583083404,Gd,2.35700115516981,Typ,0.9003031951550163,TA,Attchd,1.5291678008027906e+124,RFn,2.0,485.0,TA,TA,Y,18.874137830357693,8.009165317606163,0.0,0.0,0.0,0.0,0.0,6,2006,WD ,184500.0,12.125404742462717,0,1,1,1,1,52.5744495041885,55.278932360191156,14.6231934295817,3.0,23.13850330037732,136.11986005255656,36
1797,1797,6.182484906958001,RM,22.94174135291934,17.666270897745743,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,3,5.336695698030829,7.042743272843966e+51,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,92.11950402156597,Unf,0.0,47.18858153133731,649.0,GasA,Ex,Y,SBrkr,7.397835524468949,602.394313479401,0.0,8.80539684408847,0.0,0.0,1,1.0684050848584057,2,0.7509514583083404,TA,2.0705512392897854,Typ,0.0,None,Detchd,1.7167233998211036e+124,Unf,1.0,308.0,TA,TA,Y,0.0,21.12369409308644,0.0,0.0,0.0,0.0,0.0,6,2007,WD ,120000.0,11.695247021764185,0,1,1,1,0,45.8804320670196,40.801625121993396,13.189484839615716,1.5,40.29111199588454,111.24920268035638,21
1798,1798,6.607841250151849,RL,29.605515274360933,18.583034809120907,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4.670325952935469,1.0094899963723314e+52,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,Gd,No,GLQ,23.26712555676565,Rec,10.018506150493527,54.13343559461126,816.0,GasA,Ex,Y,SBrkr,7.660160001763986,1093.1164411021937,0.0,9.391378699900136,0.0,0.0,2,1.0684050848584057,3,0.7509514583083404,Gd,2.0705512392897854,Typ,0.0,None,Attchd,2.1204239560466754e+124,RFn,2.0,528.0,TA,TA,Y,0.0,15.096982071844794,0.0,0.0,22.671524045122897,0.0,0.0,11,2009,WD ,171500.0,12.052338545588134,0,1,1,1,0,52.540577663329486,55.278932360191156,14.243459718227955,2.5,51.834665073149985,136.03601115664105,36
1799,1799,9.221581512008164,FV,17.46949354313914,16.455992911931478,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,3.9844166875627045,1.1301335173508958e+52,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,70.60948555727106,625.0,GasA,Ex,Y,SBrkr,7.292085995703232,752.4367238055893,0.0,8.88950276397247,0.0,0.0,2,1.0684050848584057,2,0.7509514583083404,Gd,1.8970859567358926,Typ,0.0,None,Detchd,2.7696879303907923e+124,RFn,2.0,528.0,TA,TA,Y,0.0,11.474777277822152,0.0,0.0,0.0,0.0,0.0,6,2007,New,164700.0,12.011880916165733,0,1,1,1,0,46.3223017998411,55.278932360191156,12.633322498575481,2.5,18.395342357535835,120.62719693470386,35
1800,1800,6.607841250151849,RL,35.17841740935054,20.337443337784574,IR1,Bnk,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,3.2749531000002285,9.852609642350986e+51,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,21.156454361699037,Gd,TA,CBlock,Gd,TA,No,ALQ,133.55300422122718,Unf,0.0,47.277509375073414,868.0,GasA,Ex,Y,SBrkr,8.251661989110813,1535.3543870647688,0.0,10.009166912769604,0.0,0.0,2,1.0684050848584057,4,0.7509514583083404,Ex,2.4784511538138516,Typ,0.9003031951550163,TA,Attchd,2.0019711368392677e+124,RFn,2.0,506.0,TA,TA,Y,0.0,24.909164039655188,0.0,0.0,22.671524045122897,0.0,0.0,11,2006,WD ,209000.0,12.250089530946946,0,1,1,1,1,59.33840216166184,40.801625121993396,15.423619357158481,2.5,70.13109973367801,142.30561775965475,24
1801,1801,8.394950966035468,RM,20.45093418124369,15.370159838949276,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,3.9844166875627045,1.1121075012003155e+52,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.824441978621369,Gd,TA,PConc,Gd,TA,No,GLQ,215.98357500937593,Unf,0.0,46.11216433479159,1365.0,GasA,Ex,Y,SBrkr,8.468267013232852,0.0,0.0,9.218605787392445,0.9953655835411324,0.0,2,0.0,2,0.7509514583083404,Gd,2.222184992560414,Typ,0.9003031951550163,TA,Attchd,2.6662930628567656e+124,Fin,2.0,388.0,TA,TA,Y,40.544766758858984,6.610393155577954,0.0,0.0,0.0,0.0,0.0,9,2006,WD ,225000.0,12.323855681186556,0,0,1,1,1,55.52316234645556,55.278932360191156,14.85545468671944,3.0,38.316673799303146,143.41600516842584,35
